Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2000,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2742778003.4263
Kenya,KEN,1999,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2686592359.60424
Kenya,KEN,1998,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2842655387.82143
Kenya,KEN,1997,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2975495234.26832
Kenya,KEN,1996,Exports of goods and services (current US$),NE.EXP.GNFS.CD,3035628835.90797
Kenya,KEN,1995,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2948351560.76827
Kenya,KEN,1994,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2647693121.92911
Kenya,KEN,1993,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2237655076.69656
Kenya,KEN,1992,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2155748038.29058
Kenya,KEN,1991,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2204292981.28901
Kenya,KEN,1990,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2202462461.61179
Kenya,KEN,1989,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1907852234.53692
Kenya,KEN,1988,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1869200100.29808
Kenya,KEN,1987,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1698200957.2833
Kenya,KEN,1986,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1871195192.4321
Kenya,KEN,1985,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1552098224.32647
Kenya,KEN,1984,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1656202769.96947
Kenya,KEN,1983,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1551597959.75086
Kenya,KEN,1982,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1714496080.37013
Kenya,KEN,1981,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2087869962.01319
Kenya,KEN,1980,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2144500526.72449
Kenya,KEN,1979,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1605552323.51733
Kenya,KEN,1978,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1534663179.45836
Kenya,KEN,1977,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1571184005.4499
Kenya,KEN,1976,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1127505379.78032
Kenya,KEN,1975,Exports of goods and services (current US$),NE.EXP.GNFS.CD,972056798.314511
Kenya,KEN,1974,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1001288176.96366
Kenya,KEN,1973,Exports of goods and services (current US$),NE.EXP.GNFS.CD,685432764.625841
Kenya,KEN,1972,Exports of goods and services (current US$),NE.EXP.GNFS.CD,560279775.966529
Kenya,KEN,1971,Exports of goods and services (current US$),NE.EXP.GNFS.CD,509319796.428952
Kenya,KEN,1970,Exports of goods and services (current US$),NE.EXP.GNFS.CD,478239808.29566
Kenya,KEN,1969,Exports of goods and services (current US$),NE.EXP.GNFS.CD,430639827.376303
Kenya,KEN,1968,Exports of goods and services (current US$),NE.EXP.GNFS.CD,397879840.508274
Kenya,KEN,1967,Exports of goods and services (current US$),NE.EXP.GNFS.CD,350839859.364439
Kenya,KEN,1966,Exports of goods and services (current US$),NE.EXP.GNFS.CD,377439848.701727
Kenya,KEN,1965,Exports of goods and services (current US$),NE.EXP.GNFS.CD,313319874.404475
Kenya,KEN,1964,Exports of goods and services (current US$),NE.EXP.GNFS.CD,333479880.323256
Kenya,KEN,1963,Exports of goods and services (current US$),NE.EXP.GNFS.CD,296813881.020969
Kenya,KEN,1962,Exports of goods and services (current US$),NE.EXP.GNFS.CD,278123874.512932
Kenya,KEN,1961,Exports of goods and services (current US$),NE.EXP.GNFS.CD,259433896.004885
Kenya,KEN,1960,Exports of goods and services (current US$),NE.EXP.GNFS.CD,246049901.369913
Kenya,KEN,2019,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1171940400000
Kenya,KEN,2018,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1171459100000
Kenya,KEN,2017,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1080501300000
Kenya,KEN,2016,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1006194100000
Kenya,KEN,2015,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1041509900000
Kenya,KEN,2014,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,988521400000
Kenya,KEN,2013,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,945478000000
Kenya,KEN,2012,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,947189777600
Kenya,KEN,2011,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,805766000000
Kenya,KEN,2010,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,654689000000
Kenya,KEN,2009,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,573672000000
Kenya,KEN,2008,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,563010000000
Kenya,KEN,2007,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,471554000000
Kenya,KEN,2006,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,427989000000
Kenya,KEN,2005,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,403609468000
Kenya,KEN,2004,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,339102242000
Kenya,KEN,2003,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,272610240000
Kenya,KEN,2002,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,257786886000
Kenya,KEN,2001,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,233952757700
Kenya,KEN,2000,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,208932485800
Kenya,KEN,1999,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,188937831600
Kenya,KEN,1998,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,171601725000
Kenya,KEN,1997,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,174756191000
Kenya,KEN,1996,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,173379637400
Kenya,KEN,1995,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,151633131100
Kenya,KEN,1994,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,148404788100
Kenya,KEN,1993,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,129786903400
Kenya,KEN,1992,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,69451303400
Kenya,KEN,1991,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,60635470900
Kenya,KEN,1990,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,50468913400
Kenya,KEN,1989,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,39249226500
Kenya,KEN,1988,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,33172881100
Kenya,KEN,1987,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,27943033500
Kenya,KEN,1986,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,30361529800
Kenya,KEN,1985,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,25504259100
Kenya,KEN,1984,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,23872299700
Kenya,KEN,1983,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,20654122100
Kenya,KEN,1982,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,18726283400
Kenya,KEN,1981,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,18890000000
Kenya,KEN,1980,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,15912596000
Kenya,KEN,1979,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,12002000000
Kenya,KEN,1978,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,11862000000
Kenya,KEN,1977,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,13004000000
Kenya,KEN,1976,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,9434001000
Kenya,KEN,1975,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,7138001000
Kenya,KEN,1974,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,7144002000
Kenya,KEN,1973,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,4812001000
Kenya,KEN,1972,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,4002000000
Kenya,KEN,1971,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,3638000000
Kenya,KEN,1970,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,3416000000
Kenya,KEN,1969,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,3076000000
Kenya,KEN,1968,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2842000000
Kenya,KEN,1967,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2506000000
Kenya,KEN,1966,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2696000000
Kenya,KEN,1965,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2238000000
Kenya,KEN,1964,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2382000100
Kenya,KEN,1963,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2120100000
Kenya,KEN,1962,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1986599900
Kenya,KEN,1961,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1853100000
Kenya,KEN,1960,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1757500000
Kenya,KEN,2019,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,10078706626.3604
Kenya,KEN,2018,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,10100724066.2603
Kenya,KEN,2017,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,9723597095.92892
Kenya,KEN,2016,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,10363800883.3426
Kenya,KEN,2015,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,10596835014.2785
Kenya,KEN,2014,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,9977823492.90582
Kenya,KEN,2013,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,9427485509.63875
Kenya,KEN,2012,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,9635884955.81876
Kenya,KEN,2011,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,9023786086.72527
Kenya,KEN,2010,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,8262811548.69423
Kenya,KEN,2009,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7598381027.64592
Kenya,KEN,2008,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,8016782585.12529
Kenya,KEN,2007,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7831045618.4428
Kenya,KEN,2006,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7376815886.18797
Kenya,KEN,2005,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7124576784.68745
Kenya,KEN,2004,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,6513611779.97363
Kenya,KEN,2003,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5784995184.47835
Kenya,KEN,2002,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5395843363.45132
Kenya,KEN,2001,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5037429949.47242
Kenya,KEN,2000,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4862037579.50669
Kenya,KEN,1999,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4807473548.81679
Kenya,KEN,1998,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4399216488.02919
Kenya,KEN,1997,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4625123650.62397
Kenya,KEN,1996,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5176155470.00575
Kenya,KEN,1995,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4950466986.43069
Kenya,KEN,1994,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5361201714.51213
Kenya,KEN,1993,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,5423878191.00058
Kenya,KEN,1992,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4123976326.1437
Kenya,KEN,1991,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4156377878.38943
Kenya,KEN,1990,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,4208657504.65564
Kenya,KEN,1989,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3434505542.75194
Kenya,KEN,1988,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3139169962.939
Kenya,KEN,1987,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,3000909554.36654
Kenya,KEN,1986,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2993141452.42727
Kenya,KEN,1985,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2726692582.90035
Kenya,KEN,1984,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2555055915.59401
Kenya,KEN,1983,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2532903532.61558
Kenya,KEN,1982,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2592124236.61236
Kenya,KEN,1981,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2512227973.75622
Kenya,KEN,1980,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2622015186.13378
Kenya,KEN,1979,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2486974257.61115
Kenya,KEN,1978,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2606213154.41713
Kenya,KEN,1977,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2563178456.8583
Kenya,KEN,1976,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2493619973.43184
Kenya,KEN,1975,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2447114735.02094
Kenya,KEN,1974,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2768796879.05222
Kenya,KEN,1973,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2404375402.02102
Kenya,KEN,1972,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2213008345.62268
Kenya,KEN,1971,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2478364364.4273
Kenya,KEN,1970,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2369891525.52896
Kenya,KEN,1969,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2303271924.62929
Kenya,KEN,1968,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,2110117908.54354
Kenya,KEN,1967,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1876469335.66856
Kenya,KEN,1966,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1979477919.63089
Kenya,KEN,1965,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1643204736.19036
Kenya,KEN,1964,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1768587180.85448
Kenya,KEN,1963,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1591530607.40237
Kenya,KEN,1962,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1546649952.21197
Kenya,KEN,1961,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1409157454.67112
Kenya,KEN,1960,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1274722035.54736
Kenya,KEN,2019,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.217978827611446
Kenya,KEN,2018,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.87847178992328
Kenya,KEN,2017,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-6.17730690332569
Kenya,KEN,2016,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.19909181016757
Kenya,KEN,2015,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.20387323761369
Kenya,KEN,2014,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.83759033842487
Kenya,KEN,2013,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.16274319520771
Kenya,KEN,2012,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.78317131202763
Kenya,KEN,2011,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.20963201867157
Kenya,KEN,2010,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.74436960493104
Kenya,KEN,2009,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.21907078103496
Kenya,KEN,2008,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.37180289494248
Kenya,KEN,2007,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.15753109827919
Kenya,KEN,2006,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.54040821123095
Kenya,KEN,2005,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.37981914415373
Kenya,KEN,2004,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.5949386690972
Kenya,KEN,2003,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.21206667456194
Kenya,KEN,2002,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.11500542089796
Kenya,KEN,2001,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.60738408738355
Kenya,KEN,2000,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.13498348219356
Kenya,KEN,1999,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.2802221008792
Kenya,KEN,1998,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.88434860685966
Kenya,KEN,1997,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-10.6455809253574
Kenya,KEN,1996,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.55893321162786
Kenya,KEN,1995,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.66124369037708
Kenya,KEN,1994,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.15556570928234
Kenya,KEN,1993,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,31.5205947380501
Kenya,KEN,1992,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.779562234083542
Kenya,KEN,1991,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.24219246180949
Kenya,KEN,1990,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.5404196402433
Kenya,KEN,1989,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.40807867365152
Kenya,KEN,1988,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.60728342749562
Kenya,KEN,1987,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.25953006440669
Kenya,KEN,1986,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.77187055107972
Kenya,KEN,1985,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.71753076943675
Kenya,KEN,1984,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.874584550622728
Kenya,KEN,1983,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.28463987799358
Kenya,KEN,1982,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.18029508829483
Kenya,KEN,1981,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.18713106461615
Kenya,KEN,1980,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.42992868178507
Kenya,KEN,1979,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.57517822760941
Kenya,KEN,1978,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.67895830443197
Kenya,KEN,1977,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.78945806368122
Kenya,KEN,1976,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.90041103285236
Kenya,KEN,1975,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-11.6181200024104
Kenya,KEN,1974,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.1565964584767
Kenya,KEN,1973,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.6473716548273
Kenya,KEN,1972,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-10.7069009954044
Kenya,KEN,1971,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.57712252775472
Kenya,KEN,1970,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.89238974292584
Kenya,KEN,1969,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.15370725511163
Kenya,KEN,1968,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.4514996559606
Kenya,KEN,1967,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.20382586442466
Kenya,KEN,1966,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,20.4644726268345
Kenya,KEN,1965,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.0894127256731
Kenya,KEN,1964,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.1249241848447
Kenya,KEN,1963,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.90179785841056
Kenya,KEN,1962,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.75707129711358
Kenya,KEN,1961,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.5462536439202
Kenya,KEN,2019,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,760934700000
Kenya,KEN,2018,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,762597000000
Kenya,KEN,2017,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,734124200000
Kenya,KEN,2016,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,782459100000
Kenya,KEN,2015,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,800053000000
Kenya,KEN,2014,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,753318100000
Kenya,KEN,2013,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,711768000000
Kenya,KEN,2012,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,727502000000
Kenya,KEN,2011,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,681289000000
Kenya,KEN,2010,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,623836000000
Kenya,KEN,2009,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,573672000000
Kenya,KEN,2008,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,605261000000
Kenya,KEN,2007,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,591238000000
Kenya,KEN,2006,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,556944000000
Kenya,KEN,2005,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,537900139300
Kenya,KEN,2004,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,491772745200
Kenya,KEN,2003,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,436762745300
Kenya,KEN,2002,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,407382078200
Kenya,KEN,2001,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,380322137500
Kenya,KEN,2000,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,367080146700
Kenya,KEN,1999,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,362960603800
Kenya,KEN,1998,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,332137505600
Kenya,KEN,1997,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,349193324900
Kenya,KEN,1996,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,390795809000
Kenya,KEN,1995,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,373756499800
Kenya,KEN,1994,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,404766660000
Kenya,KEN,1993,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,409498686400
Kenya,KEN,1992,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,311357082300
Kenya,KEN,1991,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,313803374900
Kenya,KEN,1990,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,317750447000
Kenya,KEN,1989,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,259302561500
Kenya,KEN,1988,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,237004949400
Kenya,KEN,1987,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,226566393500
Kenya,KEN,1986,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,225979907700
Kenya,KEN,1985,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,205863220300
Kenya,KEN,1984,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,192904782200
Kenya,KEN,1983,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,191232294100
Kenya,KEN,1982,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,195703412300
Kenya,KEN,1981,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,189671305100
Kenya,KEN,1980,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,197960156300
Kenya,KEN,1979,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,187764668700
Kenya,KEN,1978,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,196767114900
Kenya,KEN,1977,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,193518027900
Kenya,KEN,1976,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,188266415200
Kenya,KEN,1975,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,184755305000
Kenya,KEN,1974,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,209042062700
Kenya,KEN,1973,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,181528517800
Kenya,KEN,1972,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,167080450300
Kenya,KEN,1971,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,187114628300
Kenya,KEN,1970,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,178925011300
Kenya,KEN,1969,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,173895282000
Kenya,KEN,1968,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,159312300400
Kenya,KEN,1967,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,141672010500
Kenya,KEN,1966,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,149449080400
Kenya,KEN,1965,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,124060710300
Kenya,KEN,1964,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,133526989700
Kenya,KEN,1963,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,120159352800
Kenya,KEN,1962,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,116770897400
Kenya,KEN,1961,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,106390318200
Kenya,KEN,1960,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,96240546100
